InventoryId,ItemId,Warehouse,QuantityAvailable,ReorderPoint,LastUpdated
INV12148,ITEM3184,West Coast Warehouse,253,191,2025-07-28T23:10:37.001302
INV12149,ITEM3106,Asia Warehouse,562,259,2025-07-28T23:13:45.757951
INV12150,ITEM3145,East Coast Warehouse,328,240,2025-07-28T23:08:54.838186
INV12151,ITEM3161,East Coast Warehouse,39,238,2025-07-28T23:11:04.195651
INV12152,ITEM3012,East Coast Warehouse,969,129,2025-07-28T23:08:33.992020
INV12153,ITEM3160,Europe Warehouse,838,155,2025-07-28T23:13:21.925453
INV12154,ITEM3079,West Coast Warehouse,468,171,2025-07-28T23:11:10.727185
INV12155,ITEM3024,West Coast Warehouse,333,203,2025-07-28T23:13:36.112506
INV12156,ITEM3144,Asia Warehouse,21,133,2025-07-28T23:11:18.579855
INV12157,ITEM3011,Asia Warehouse,502,142,2025-07-28T23:13:02.738039
INV12158,ITEM3032,Asia Warehouse,72,181,2025-07-28T23:13:21.636381
INV12159,ITEM3150,Asia Warehouse,374,255,2025-07-28T23:08:17.566258
INV12160,ITEM3056,Asia Warehouse,675,258,2025-07-28T23:12:47.232971
INV12161,ITEM3183,Europe Warehouse,473,278,2025-07-28T23:10:27.402059
INV12162,ITEM3075,Europe Warehouse,361,226,2025-07-28T23:09:03.706612
INV12163,ITEM3061,Europe Warehouse,581,187,2025-07-28T23:12:09.207795
INV12164,ITEM3154,Europe Warehouse,999,194,2025-07-28T23:09:13.538496
INV12165,ITEM3026,East Coast Warehouse,912,187,2025-07-28T23:09:32.606957
INV12166,ITEM3071,Europe Warehouse,918,266,2025-07-28T23:10:17.749373
INV12167,ITEM3000,West Coast Warehouse,704,261,2025-07-28T23:12:14.597893
INV12168,ITEM3031,Asia Warehouse,137,244,2025-07-28T23:08:43.028086
INV12169,ITEM3126,East Coast Warehouse,453,129,2025-07-28T23:10:33.608436
INV12170,ITEM3177,Europe Warehouse,526,193,2025-07-28T23:13:26.442252
INV12171,ITEM3079,Europe Warehouse,919,119,2025-07-28T23:10:23.774579
INV12172,ITEM3095,West Coast Warehouse,639,188,2025-07-28T23:12:51.823168
INV12173,ITEM3137,West Coast Warehouse,706,180,2025-07-28T23:11:26.066829
INV12174,ITEM3070,West Coast Warehouse,756,269,2025-07-28T23:10:53.021638
INV12175,ITEM3131,Europe Warehouse,146,115,2025-07-28T23:08:49.764330
INV12176,ITEM3103,Asia Warehouse,915,271,2025-07-28T23:09:47.367099
INV12177,ITEM3188,West Coast Warehouse,793,294,2025-07-28T23:11:36.995447
INV12178,ITEM3038,East Coast Warehouse,403,266,2025-07-28T23:12:35.696273
INV12179,ITEM3108,Europe Warehouse,98,117,2025-07-28T23:11:20.221485
INV12180,ITEM3080,West Coast Warehouse,94,176,2025-07-28T23:12:49.232475
INV12181,ITEM3196,Europe Warehouse,503,175,2025-07-28T23:09:14.717302
INV12182,ITEM3100,Europe Warehouse,327,138,2025-07-28T23:14:05.412735
INV12183,ITEM3093,East Coast Warehouse,823,152,2025-07-28T23:09:01.947872
INV12184,ITEM3190,East Coast Warehouse,808,270,2025-07-28T23:11:36.432133
INV12185,ITEM3110,West Coast Warehouse,484,261,2025-07-28T23:14:00.809954
INV12186,ITEM3042,Asia Warehouse,783,259,2025-07-28T23:12:43.786685
INV12187,ITEM3023,Europe Warehouse,474,151,2025-07-28T23:13:55.760837
INV12188,ITEM3164,East Coast Warehouse,525,287,2025-07-28T23:11:32.709509
INV12189,ITEM3097,West Coast Warehouse,307,114,2025-07-28T23:11:24.333421
INV12190,ITEM3195,West Coast Warehouse,842,286,2025-07-28T23:12:17.470320
INV12191,ITEM3029,Europe Warehouse,699,161,2025-07-28T23:09:36.678906
INV12192,ITEM3064,West Coast Warehouse,740,123,2025-07-28T23:11:56.437320
INV12193,ITEM3162,West Coast Warehouse,755,172,2025-07-28T23:11:27.068750
INV12194,ITEM3144,Europe Warehouse,9,288,2025-07-28T23:12:54.005759
INV12195,ITEM3004,West Coast Warehouse,596,151,2025-07-28T23:13:24.507954
INV12196,ITEM3092,Asia Warehouse,239,174,2025-07-28T23:13:55.111286
INV12197,ITEM3137,East Coast Warehouse,589,164,2025-07-28T23:08:57.674669
INV12198,ITEM3185,East Coast Warehouse,180,283,2025-07-28T23:13:42.690963
INV12199,ITEM3169,East Coast Warehouse,842,241,2025-07-28T23:13:18.314085
INV12200,ITEM3107,East Coast Warehouse,370,283,2025-07-28T23:12:59.418636
INV12201,ITEM3124,West Coast Warehouse,362,222,2025-07-28T23:13:54.503995
INV12202,ITEM3063,Europe Warehouse,596,245,2025-07-28T23:12:21.045577
INV12203,ITEM3152,East Coast Warehouse,724,106,2025-07-28T23:09:34.727664
INV12204,ITEM3177,Europe Warehouse,947,222,2025-07-28T23:13:15.035000
INV12205,ITEM3112,Europe Warehouse,90,134,2025-07-28T23:10:47.934314
INV12206,ITEM3114,West Coast Warehouse,925,139,2025-07-28T23:12:30.908019
INV12207,ITEM3035,Europe Warehouse,309,204,2025-07-28T23:12:30.030381
INV12208,ITEM3169,East Coast Warehouse,88,241,2025-07-28T23:09:42.277669
INV12209,ITEM3003,East Coast Warehouse,977,300,2025-07-28T23:14:00.863622
INV12210,ITEM3068,East Coast Warehouse,208,177,2025-07-28T23:12:05.413435
INV12211,ITEM3066,West Coast Warehouse,268,228,2025-07-28T23:09:59.329417
INV12212,ITEM3199,Europe Warehouse,484,117,2025-07-28T23:11:50.015148
INV12213,ITEM3007,West Coast Warehouse,219,253,2025-07-28T23:13:16.608792
INV12214,ITEM3122,Asia Warehouse,708,145,2025-07-28T23:11:51.502790
INV12215,ITEM3139,Asia Warehouse,437,239,2025-07-28T23:11:31.274712
INV12216,ITEM3124,Asia Warehouse,89,147,2025-07-28T23:08:35.766216
INV12217,ITEM3007,Asia Warehouse,244,174,2025-07-28T23:08:42.245086
INV12218,ITEM3080,West Coast Warehouse,118,296,2025-07-28T23:10:16.840574
INV12219,ITEM3021,East Coast Warehouse,154,106,2025-07-28T23:11:57.383705
INV12220,ITEM3001,West Coast Warehouse,634,122,2025-07-28T23:11:14.712565
INV12221,ITEM3130,West Coast Warehouse,514,121,2025-07-28T23:13:58.474797
INV12222,ITEM3176,West Coast Warehouse,40,123,2025-07-28T23:12:42.422780
INV12223,ITEM3078,Europe Warehouse,606,178,2025-07-28T23:08:24.887812
INV12224,ITEM3061,East Coast Warehouse,166,258,2025-07-28T23:12:07.739834
INV12225,ITEM3107,East Coast Warehouse,569,239,2025-07-28T23:08:44.999656
INV12226,ITEM3118,East Coast Warehouse,592,197,2025-07-28T23:13:44.513771
INV12227,ITEM3183,Asia Warehouse,309,192,2025-07-28T23:09:36.701132
INV12228,ITEM3072,West Coast Warehouse,192,129,2025-07-28T23:11:27.828805
INV12229,ITEM3056,East Coast Warehouse,692,247,2025-07-28T23:10:53.128501
INV12230,ITEM3000,East Coast Warehouse,525,139,2025-07-28T23:11:03.936516
INV12231,ITEM3001,East Coast Warehouse,686,155,2025-07-28T23:11:26.137236
INV12232,ITEM3151,West Coast Warehouse,328,200,2025-07-28T23:14:01.959450
INV12233,ITEM3039,West Coast Warehouse,96,213,2025-07-28T23:09:19.233973
INV12234,ITEM3035,West Coast Warehouse,239,294,2025-07-28T23:13:48.205570
INV12235,ITEM3112,Asia Warehouse,902,260,2025-07-28T23:10:54.722310
INV12236,ITEM3097,Asia Warehouse,500,113,2025-07-28T23:10:28.961386
INV12237,ITEM3170,Europe Warehouse,997,282,2025-07-28T23:08:40.077069
INV12238,ITEM3030,East Coast Warehouse,933,223,2025-07-28T23:11:53.048717
INV12239,ITEM3139,East Coast Warehouse,11,267,2025-07-28T23:12:30.987141
INV12240,ITEM3075,West Coast Warehouse,707,240,2025-07-28T23:12:10.929191
INV12241,ITEM3012,East Coast Warehouse,633,129,2025-07-28T23:10:58.106151
INV12242,ITEM3168,Asia Warehouse,297,109,2025-07-28T23:11:51.755494
INV12243,ITEM3104,Europe Warehouse,832,107,2025-07-28T23:11:09.289623
INV12244,ITEM3049,East Coast Warehouse,244,284,2025-07-28T23:11:27.111641
INV12245,ITEM3005,West Coast Warehouse,800,140,2025-07-28T23:13:20.528556
INV12246,ITEM3100,East Coast Warehouse,781,163,2025-07-28T23:11:38.853429
INV12247,ITEM3006,Europe Warehouse,975,167,2025-07-28T23:10:49.127247
INV12248,ITEM3171,Europe Warehouse,440,107,2025-07-28T23:11:11.001389
INV12249,ITEM3100,Asia Warehouse,78,165,2025-07-28T23:13:16.384061
INV12250,ITEM3120,Asia Warehouse,788,200,2025-07-28T23:13:13.336202
INV12251,ITEM3198,Europe Warehouse,59,283,2025-07-28T23:08:58.615506
INV12252,ITEM3132,Asia Warehouse,464,188,2025-07-28T23:11:17.802070
INV12253,ITEM3117,West Coast Warehouse,366,281,2025-07-28T23:09:22.615291
INV12254,ITEM3034,Asia Warehouse,155,157,2025-07-28T23:14:09.909086
INV12255,ITEM3104,East Coast Warehouse,845,196,2025-07-28T23:08:25.744773
INV12256,ITEM3126,West Coast Warehouse,120,200,2025-07-28T23:12:03.590036
INV12257,ITEM3151,East Coast Warehouse,855,150,2025-07-28T23:10:06.571389
INV12258,ITEM3136,Asia Warehouse,982,264,2025-07-28T23:11:20.779235
INV12259,ITEM3006,East Coast Warehouse,95,266,2025-07-28T23:10:35.493716
INV12260,ITEM3031,East Coast Warehouse,323,297,2025-07-28T23:09:19.045386
INV12261,ITEM3182,Asia Warehouse,999,107,2025-07-28T23:11:57.072057
INV12262,ITEM3028,West Coast Warehouse,777,246,2025-07-28T23:09:37.493386
INV12263,ITEM3065,Asia Warehouse,880,297,2025-07-28T23:08:30.673927
INV12264,ITEM3007,West Coast Warehouse,61,208,2025-07-28T23:09:48.957797
INV12265,ITEM3021,Asia Warehouse,890,218,2025-07-28T23:08:22.763191
INV12266,ITEM3151,East Coast Warehouse,13,188,2025-07-28T23:13:34.098023
INV12267,ITEM3036,Europe Warehouse,412,252,2025-07-28T23:10:21.728616
INV12268,ITEM3095,Asia Warehouse,406,275,2025-07-28T23:14:10.010290
INV12269,ITEM3052,West Coast Warehouse,881,283,2025-07-28T23:10:29.138109
INV12270,ITEM3068,West Coast Warehouse,784,163,2025-07-28T23:11:55.034097
INV12271,ITEM3049,West Coast Warehouse,706,218,2025-07-28T23:12:18.820469
INV12272,ITEM3137,East Coast Warehouse,29,226,2025-07-28T23:11:36.909654
INV12273,ITEM3197,East Coast Warehouse,760,274,2025-07-28T23:08:23.028291
INV12274,ITEM3112,Europe Warehouse,535,102,2025-07-28T23:08:56.937172
INV12275,ITEM3036,East Coast Warehouse,593,226,2025-07-28T23:09:52.654952
INV12276,ITEM3169,East Coast Warehouse,280,267,2025-07-28T23:11:27.037234
INV12277,ITEM3161,East Coast Warehouse,572,207,2025-07-28T23:12:52.216469
INV12278,ITEM3020,West Coast Warehouse,255,146,2025-07-28T23:10:15.347336
INV12279,ITEM3093,West Coast Warehouse,305,155,2025-07-28T23:10:26.830549
INV12280,ITEM3035,East Coast Warehouse,818,292,2025-07-28T23:09:42.434065
INV12281,ITEM3107,Asia Warehouse,345,236,2025-07-28T23:13:48.323110
INV12282,ITEM3091,Asia Warehouse,300,173,2025-07-28T23:10:33.542411
INV12283,ITEM3194,West Coast Warehouse,638,266,2025-07-28T23:11:45.694171
INV12284,ITEM3080,West Coast Warehouse,249,219,2025-07-28T23:09:22.598609
INV12285,ITEM3148,Europe Warehouse,614,287,2025-07-28T23:10:19.087174
INV12286,ITEM3097,East Coast Warehouse,860,247,2025-07-28T23:13:05.481570
INV12287,ITEM3172,Asia Warehouse,190,136,2025-07-28T23:09:57.898996
INV12288,ITEM3038,Europe Warehouse,935,238,2025-07-28T23:12:01.788439
INV12289,ITEM3016,West Coast Warehouse,702,195,2025-07-28T23:12:00.221647
INV12290,ITEM3172,Europe Warehouse,760,170,2025-07-28T23:08:59.915246
INV12291,ITEM3051,Europe Warehouse,323,128,2025-07-28T23:11:23.773118
INV12292,ITEM3022,West Coast Warehouse,635,296,2025-07-28T23:11:39.379152
INV12293,ITEM3033,East Coast Warehouse,915,247,2025-07-28T23:09:48.930889
INV12294,ITEM3048,Asia Warehouse,800,106,2025-07-28T23:10:32.898730
INV12295,ITEM3076,West Coast Warehouse,941,179,2025-07-28T23:13:23.894233
INV12296,ITEM3113,West Coast Warehouse,796,292,2025-07-28T23:13:23.865168
INV12297,ITEM3153,West Coast Warehouse,438,226,2025-07-28T23:09:22.044412
INV12298,ITEM3182,West Coast Warehouse,560,281,2025-07-28T23:13:57.770892
INV12299,ITEM3049,Asia Warehouse,200,201,2025-07-28T23:13:44.557626
INV12300,ITEM3195,West Coast Warehouse,148,161,2025-07-28T23:13:48.433074
INV12301,ITEM3157,East Coast Warehouse,33,166,2025-07-28T23:10:14.466985
INV12302,ITEM3114,West Coast Warehouse,421,165,2025-07-28T23:09:11.191751
INV12303,ITEM3123,Asia Warehouse,372,232,2025-07-28T23:08:40.658501
INV12304,ITEM3077,Europe Warehouse,423,207,2025-07-28T23:12:16.990616
INV12305,ITEM3006,Europe Warehouse,529,210,2025-07-28T23:10:10.037040
INV12306,ITEM3104,Asia Warehouse,966,282,2025-07-28T23:11:23.894491
INV12307,ITEM3155,Europe Warehouse,100,200,2025-07-28T23:10:13.639659
INV12308,ITEM3191,West Coast Warehouse,502,296,2025-07-28T23:14:08.177211
INV12309,ITEM3117,East Coast Warehouse,133,109,2025-07-28T23:11:05.989022
INV12310,ITEM3177,Asia Warehouse,233,127,2025-07-28T23:13:41.023385
INV12311,ITEM3018,Asia Warehouse,340,188,2025-07-28T23:10:15.606243
INV12312,ITEM3156,West Coast Warehouse,588,213,2025-07-28T23:09:12.364559
INV12313,ITEM3081,Asia Warehouse,409,109,2025-07-28T23:11:39.159724
INV12314,ITEM3153,East Coast Warehouse,266,191,2025-07-28T23:10:37.314507
INV12315,ITEM3168,Europe Warehouse,4,231,2025-07-28T23:11:44.084724
INV12316,ITEM3177,East Coast Warehouse,113,291,2025-07-28T23:13:24.600348
INV12317,ITEM3085,Europe Warehouse,259,120,2025-07-28T23:09:32.017355
INV12318,ITEM3016,Europe Warehouse,449,145,2025-07-28T23:11:22.706731
INV12319,ITEM3036,East Coast Warehouse,723,179,2025-07-28T23:12:53.405728
INV12320,ITEM3048,West Coast Warehouse,719,197,2025-07-28T23:10:25.218678
INV12321,ITEM3145,East Coast Warehouse,74,206,2025-07-28T23:09:32.479316
INV12322,ITEM3117,Asia Warehouse,121,126,2025-07-28T23:14:08.914540
INV12323,ITEM3152,Europe Warehouse,395,107,2025-07-28T23:11:13.613247
INV12324,ITEM3134,West Coast Warehouse,898,196,2025-07-28T23:11:33.576067
INV12325,ITEM3120,East Coast Warehouse,91,232,2025-07-28T23:10:32.838953
INV12326,ITEM3159,West Coast Warehouse,409,291,2025-07-28T23:10:23.689518
INV12327,ITEM3199,East Coast Warehouse,801,185,2025-07-28T23:13:54.586208
INV12328,ITEM3039,Europe Warehouse,347,281,2025-07-28T23:11:08.267560
INV12329,ITEM3013,Europe Warehouse,388,189,2025-07-28T23:09:46.625767
INV12330,ITEM3163,Europe Warehouse,179,289,2025-07-28T23:10:31.060473
INV12331,ITEM3170,Asia Warehouse,512,163,2025-07-28T23:13:18.044012
INV12332,ITEM3046,Asia Warehouse,518,292,2025-07-28T23:10:08.775487
INV12333,ITEM3008,Europe Warehouse,947,299,2025-07-28T23:11:51.558188
INV12334,ITEM3011,West Coast Warehouse,511,215,2025-07-28T23:12:44.155644
INV12335,ITEM3122,East Coast Warehouse,273,106,2025-07-28T23:12:50.281167
INV12336,ITEM3036,West Coast Warehouse,297,273,2025-07-28T23:09:55.429710
INV12337,ITEM3030,Europe Warehouse,647,275,2025-07-28T23:09:46.214524
INV12338,ITEM3047,Europe Warehouse,287,186,2025-07-28T23:08:14.736838
INV12339,ITEM3171,Europe Warehouse,690,205,2025-07-28T23:10:02.382961
INV12340,ITEM3110,Asia Warehouse,29,102,2025-07-28T23:11:56.344906
INV12341,ITEM3009,West Coast Warehouse,7,122,2025-07-28T23:13:27.990024
INV12342,ITEM3066,East Coast Warehouse,615,205,2025-07-28T23:13:33.792167
INV12343,ITEM3105,West Coast Warehouse,155,227,2025-07-28T23:13:08.758287
INV12344,ITEM3153,West Coast Warehouse,979,156,2025-07-28T23:08:38.823471
INV12345,ITEM3119,Asia Warehouse,819,250,2025-07-28T23:13:11.662963
INV12346,ITEM3179,Asia Warehouse,928,168,2025-07-28T23:13:40.996943
INV12347,ITEM3111,West Coast Warehouse,707,125,2025-07-28T23:11:47.640377
INV12348,ITEM3114,Asia Warehouse,761,153,2025-07-28T23:09:11.333360
INV12349,ITEM3198,Asia Warehouse,816,235,2025-07-28T23:09:23.693214
INV12350,ITEM3141,West Coast Warehouse,547,194,2025-07-28T23:13:11.888831
INV12351,ITEM3081,East Coast Warehouse,964,248,2025-07-28T23:10:12.101449
INV12352,ITEM3078,Europe Warehouse,857,273,2025-07-28T23:09:36.966484
INV12353,ITEM3139,Asia Warehouse,21,249,2025-07-28T23:12:57.642539
INV12354,ITEM3037,West Coast Warehouse,264,107,2025-07-28T23:08:42.963662
INV12355,ITEM3143,East Coast Warehouse,416,274,2025-07-28T23:10:23.120526
INV12356,ITEM3197,Europe Warehouse,33,239,2025-07-28T23:10:34.031071
INV12357,ITEM3096,East Coast Warehouse,71,148,2025-07-28T23:08:43.754612
INV12358,ITEM3086,Asia Warehouse,822,277,2025-07-28T23:09:57.713996
INV12359,ITEM3111,Europe Warehouse,876,292,2025-07-28T23:08:50.708147
INV12360,ITEM3181,East Coast Warehouse,246,170,2025-07-28T23:13:09.935763
INV12361,ITEM3170,Europe Warehouse,575,169,2025-07-28T23:09:24.826988
INV12362,ITEM3087,West Coast Warehouse,892,290,2025-07-28T23:09:29.974514
INV12363,ITEM3107,Asia Warehouse,832,218,2025-07-28T23:09:14.463478
INV12364,ITEM3188,East Coast Warehouse,15,276,2025-07-28T23:11:54.976630
INV12365,ITEM3158,Asia Warehouse,176,224,2025-07-28T23:09:29.208335
INV12366,ITEM3065,Europe Warehouse,729,269,2025-07-28T23:10:43.014138
INV12367,ITEM3111,Europe Warehouse,897,281,2025-07-28T23:12:34.023000
INV12368,ITEM3169,East Coast Warehouse,312,146,2025-07-28T23:13:54.224184
INV12369,ITEM3156,Europe Warehouse,261,172,2025-07-28T23:08:47.056041
INV12370,ITEM3108,Asia Warehouse,438,247,2025-07-28T23:12:59.569345
INV12371,ITEM3150,Europe Warehouse,300,135,2025-07-28T23:10:53.037670
INV12372,ITEM3016,East Coast Warehouse,759,292,2025-07-28T23:10:06.235285
INV12373,ITEM3019,Asia Warehouse,862,278,2025-07-28T23:08:17.780434
INV12374,ITEM3111,Europe Warehouse,865,211,2025-07-28T23:11:55.477488
INV12375,ITEM3170,West Coast Warehouse,486,187,2025-07-28T23:13:54.983017
INV12376,ITEM3055,West Coast Warehouse,512,101,2025-07-28T23:09:05.887139
INV12377,ITEM3083,East Coast Warehouse,114,206,2025-07-28T23:13:23.133179
INV12378,ITEM3097,East Coast Warehouse,663,214,2025-07-28T23:13:00.857711
INV12379,ITEM3073,West Coast Warehouse,277,178,2025-07-28T23:09:54.052369
INV12380,ITEM3100,Asia Warehouse,593,269,2025-07-28T23:12:49.113376
INV12381,ITEM3034,Europe Warehouse,713,292,2025-07-28T23:08:43.369330
INV12382,ITEM3128,Europe Warehouse,599,147,2025-07-28T23:12:51.480134
INV12383,ITEM3090,West Coast Warehouse,320,272,2025-07-28T23:09:15.836911
INV12384,ITEM3045,East Coast Warehouse,835,204,2025-07-28T23:10:29.855661
INV12385,ITEM3172,West Coast Warehouse,564,158,2025-07-28T23:11:22.516362
INV12386,ITEM3115,West Coast Warehouse,432,171,2025-07-28T23:14:11.133657
INV12387,ITEM3031,Asia Warehouse,735,123,2025-07-28T23:12:22.588394
INV12388,ITEM3066,East Coast Warehouse,54,123,2025-07-28T23:11:20.539559
INV12389,ITEM3108,Asia Warehouse,13,219,2025-07-28T23:11:34.134815
INV12390,ITEM3027,East Coast Warehouse,128,274,2025-07-28T23:11:49.825836
INV12391,ITEM3169,Europe Warehouse,651,267,2025-07-28T23:13:12.568375
INV12392,ITEM3029,Europe Warehouse,459,203,2025-07-28T23:12:44.795330
INV12393,ITEM3123,East Coast Warehouse,755,289,2025-07-28T23:08:14.421550
INV12394,ITEM3052,West Coast Warehouse,41,169,2025-07-28T23:10:21.955173
INV12395,ITEM3125,Europe Warehouse,572,172,2025-07-28T23:09:36.603577
INV12396,ITEM3087,East Coast Warehouse,715,173,2025-07-28T23:11:17.132078
INV12397,ITEM3074,West Coast Warehouse,640,280,2025-07-28T23:11:32.809733
INV12398,ITEM3036,West Coast Warehouse,320,282,2025-07-28T23:12:48.114933
INV12399,ITEM3179,Europe Warehouse,792,138,2025-07-28T23:10:36.789699
INV12400,ITEM3142,West Coast Warehouse,655,154,2025-07-28T23:13:32.466691
INV12401,ITEM3059,Asia Warehouse,173,272,2025-07-28T23:13:48.662631
INV12402,ITEM3090,Asia Warehouse,730,191,2025-07-28T23:11:32.666372
INV12403,ITEM3158,Asia Warehouse,674,225,2025-07-28T23:13:40.641428
INV12404,ITEM3148,East Coast Warehouse,675,153,2025-07-28T23:12:51.309286
INV12405,ITEM3041,East Coast Warehouse,940,135,2025-07-28T23:10:41.789918
INV12406,ITEM3173,Asia Warehouse,906,183,2025-07-28T23:13:55.996582
INV12407,ITEM3046,Asia Warehouse,280,263,2025-07-28T23:13:23.052391
INV12408,ITEM3062,Asia Warehouse,973,282,2025-07-28T23:11:42.084165
INV12409,ITEM3082,Asia Warehouse,98,121,2025-07-28T23:10:41.584562
INV12410,ITEM3107,Europe Warehouse,530,243,2025-07-28T23:12:43.544398
INV12411,ITEM3100,West Coast Warehouse,904,286,2025-07-28T23:11:26.009364
INV12412,ITEM3100,East Coast Warehouse,855,234,2025-07-28T23:09:52.633710
INV12413,ITEM3018,Asia Warehouse,982,109,2025-07-28T23:13:22.533366
INV12414,ITEM3184,Europe Warehouse,74,284,2025-07-28T23:09:01.758862
INV12415,ITEM3044,East Coast Warehouse,499,286,2025-07-28T23:12:26.196594
INV12416,ITEM3177,East Coast Warehouse,118,206,2025-07-28T23:11:15.675011
INV12417,ITEM3065,East Coast Warehouse,77,176,2025-07-28T23:14:05.935415
INV12418,ITEM3100,Asia Warehouse,263,165,2025-07-28T23:13:33.541548
INV12419,ITEM3091,Asia Warehouse,729,266,2025-07-28T23:09:52.660951
INV12420,ITEM3039,East Coast Warehouse,991,126,2025-07-28T23:11:59.582064
INV12421,ITEM3101,West Coast Warehouse,61,294,2025-07-28T23:12:35.839608
INV12422,ITEM3174,Asia Warehouse,371,177,2025-07-28T23:10:43.907264
INV12423,ITEM3079,West Coast Warehouse,749,296,2025-07-28T23:10:22.935514
INV12424,ITEM3176,Europe Warehouse,894,225,2025-07-28T23:13:24.045727
INV12425,ITEM3092,West Coast Warehouse,982,287,2025-07-28T23:12:55.538803
INV12426,ITEM3054,Europe Warehouse,993,281,2025-07-28T23:13:14.967483
INV12427,ITEM3115,West Coast Warehouse,246,227,2025-07-28T23:09:55.691744
INV12428,ITEM3033,Asia Warehouse,993,174,2025-07-28T23:11:12.731219
INV12429,ITEM3115,Asia Warehouse,469,101,2025-07-28T23:10:01.635017
INV12430,ITEM3005,East Coast Warehouse,480,243,2025-07-28T23:11:53.177710
INV12431,ITEM3154,East Coast Warehouse,647,137,2025-07-28T23:08:54.716799
INV12432,ITEM3052,Europe Warehouse,248,144,2025-07-28T23:08:41.872035
INV12433,ITEM3123,Europe Warehouse,953,124,2025-07-28T23:12:21.544885
INV12434,ITEM3159,West Coast Warehouse,88,292,2025-07-28T23:14:06.738993
INV12435,ITEM3042,East Coast Warehouse,563,141,2025-07-28T23:08:21.142468
INV12436,ITEM3070,West Coast Warehouse,415,223,2025-07-28T23:13:47.726829
INV12437,ITEM3152,East Coast Warehouse,629,204,2025-07-28T23:08:14.252720
INV12438,ITEM3018,Asia Warehouse,421,286,2025-07-28T23:08:26.184787
INV12439,ITEM3034,East Coast Warehouse,151,238,2025-07-28T23:09:08.139530
INV12440,ITEM3058,Asia Warehouse,369,284,2025-07-28T23:10:02.462858
INV12441,ITEM3127,West Coast Warehouse,562,155,2025-07-28T23:12:02.099414
INV12442,ITEM3103,Europe Warehouse,470,116,2025-07-28T23:11:43.079278
